geography,crime,week_to_date_current,week_to_date_prior,week_to_date_pct_change,twenty_eight_day_current,twenty_eight_day_prior,twenty_eight_day_pct_change,year_to_date_current,year_to_date_prior,year_to_date_pct_change,historical_2_yr_pct,historical_14_yr_pct,historical_31_yr_pct
52nd Precinct,Burglary,5,4.0,25.0,20,12,66.666666666666,57,75,-24.0,-13.636363636363,-52.5,-92.389853137516
52nd Precinct,Gr. Larceny,19,26.0,-26.923076923076,61,77,-20.77922077922,262,290,-9.655172413793,4.382470119521,43.956043956044,-2.962962962962
52nd Precinct,G.L.A.,7,7.0,0.0,20,27,-25.925925925925,74,91,-18.681318681318,-37.81512605042,39.622641509434,-85.658914728682
52nd Precinct,Transit,0,0.0,,3,1,200.0,14,11,27.272727272727,-22.222222222222,40.0,
52nd Precinct,Housing,0,0.0,,0,0,,3,0,,0.0,0.0,
52nd Precinct,Petit Larceny,36,29.0,24.137931034482,183,143,27.972027972028,682,571,19.439579684763,1.037037037037,58.236658932714,
52nd Precinct,Retail Theft,24,14.0,71.428571428571,109,64,70.3125,390,257,51.750972762645,-0.763358778625,,
52nd Precinct,Misd. Assault,15,14.0,7.142857142857,65,80,-18.75,308,282,9.219858156028,13.235294117647,6.574394463667,
52nd Precinct,UCR Rape*,1,0.0,,9,2,350.0,21,20,5.0,-25.0,,
52nd Precinct,Other Sex Crimes,0,5.0,-100.0,10,16,-37.5,32,41,-21.951219512195,-21.951219512195,,
52nd Precinct,Shooting Vic.,0,0.0,,0,0,,5,2,150.0,-54.545454545454,-16.666666666666,-73.684210526315
52nd Precinct,Shooting Inc.,0,0.0,,0,0,,4,2,100.0,-42.857142857142,-33.333333333333,-73.333333333333
52nd Precinct,Hate Crimes,0,0.0,,0,0,,2,0,,100.0,,
52nd Precinct,Traffic Fatalities,0,0.0,,1,0,,1,2,-50.0,0.0,,
60th Precinct,Murder,0,1.0,-100.0,0,2,-100.0,1,3,-66.666666666666,0.0,0.0,-88.888888888888
60th Precinct,Rape,0,0.0,,3,4,-25.0,8,16,-50.0,100.0,,14.285714285714
60th Precinct,Robbery,5,2.0,150.0,14,7,100.0,47,36,30.555555555555,-6.0,-45.977011494252,-86.25730994152
60th Precinct,Fel. Assault,11,12.0,-8.333333333333,40,39,2.564102564102,156,127,22.834645669291,34.482758620689,218.367346938776,-35.269709543568
60th Precinct,Burglary,3,3.0,0.0,10,10,0.0,40,41,-2.439024390243,33.333333333333,-11.111111111111,-88.439306358381
60th Precinct,Gr. Larceny,5,8.0,-37.5,34,29,17.241379310344,106,94,12.765957446808,-7.826086956521,-25.352112676056,-41.436464088397
60th Precinct,G.L.A.,3,1.0,200.0,9,10,-10.0,27,31,-12.903225806451,-20.588235294117,-22.857142857142,-92.622950819672
60th Precinct,Transit,1,2.0,-50.0,3,6,-50.0,14,13,7.692307692307,100.0,-12.5,
60th Precinct,Housing,2,3.0,-33.333333333333,13,11,18.181818181818,48,43,11.627906976744,-7.692307692307,84.615384615384,
60th Precinct,Petit Larceny,21,19.0,10.526315789473,77,81,-4.938271604938,288,305,-5.573770491803,-6.796116504854,-10.835913312693,
60th Precinct,Retail Theft,3,4.0,-25.0,14,26,-46.153846153846,63,84,-25.0,-28.40909090909,,
60th Precinct,Misd. Assault,16,9.0,77.777777777777,48,60,-20.0,210,227,-7.48898678414,-12.133891213389,47.887323943662,
60th Precinct,UCR Rape*,0,0.0,,3,4,-25.0,9,17,-47.058823529411,-10.0,,
60th Precinct,Other Sex Crimes,0,4.0,-100.0,1,5,-80.0,13,25,-48.0,0.0,,
60th Precinct,Shooting Vic.,0,1.0,-100.0,2,2,0.0,6,4,50.0,500.0,100.0,-77.777777777777
60th Precinct,Shooting Inc.,0,1.0,-100.0,2,2,0.0,5,4,25.0,400.0,66.666666666666,-77.272727272727
60th Precinct,Hate Crimes,0,0.0,,0,1,-100.0,3,7,-57.142857142857,,,
60th Precinct,Traffic Fatalities,0,0.0,,0,0,,0,0,,-100.0,,
61st Precinct,Murder,0,0.0,,0,0,,1,1,0.0,,,
61st Precinct,Rape,0,0.0,,1,1,0.0,8,6,33.333333333333,60.0,700.0,33.333333333333
61st Precinct,Robbery,4,5.0,-20.0,5,12,-58.333333333333,41,41,0.0,-24.074074074074,-18.0,-87.76119402985
61st Precinct,Fel. Assault,6,6.0,0.0,20,23,-13.043478260869,85,84,1.190476190476,-2.298850574712,150.0,-19.047619047619
61st Precinct,Burglary,1,4.0,-75.0,4,12,-66.666666666666,41,62,-33.870967741935,-25.454545454545,-43.055555555555,-94.71649484536
61st Precinct,Gr. Larceny,13,6.0,116.666666666667,58,35,65.714285714285,197,176,11.931818181818,-10.454545454545,57.6,-59.713701431492
61st Precinct,G.L.A.,3,7.0,-57.142857142857,16,27,-40.74074074074,50,82,-39.024390243902,-35.897435897435,-20.63492063492,-96.0
61st Precinct,Transit,0,0.0,,0,1,-100.0,7,1,600.0,0.0,250.0,
61st Precinct,Housing,1,3.0,-66.666666666666,5,4,25.0,17,22,-22.727272727272,-39.285714285714,142.857142857143,
61st Precinct,Petit Larceny,23,22.0,4.545454545454,89,99,-10.10101010101,314,392,-19.897959183673,-12.290502793296,-8.187134502923,
61st Precinct,Retail Theft,7,11.0,-36.363636363636,38,38,0.0,144,154,-6.493506493506,5.882352941176,,
61st Precinct,Misd. Assault,9,10.0,-10.0,38,46,-17.391304347826,159,168,-5.357142857142,13.571428571428,8.163265306122,
61st Precinct,UCR Rape*,1,0.0,,2,1,100.0,10,6,66.666666666666,25.0,,
61st Precinct,Other Sex Crimes,2,1.0,100.0,5,2,150.0,14,20,-30.0,16.666666666666,,
61st Precinct,Shooting Vic.,0,0.0,,0,0,,3,1,200.0,200.0,,-80.0
61st Precinct,Shooting Inc.,0,0.0,,0,0,,3,1,200.0,200.0,,-75.0
61st Precinct,Hate Crimes,0,0.0,,1,1,0.0,2,7,-71.428571428571,-84.615384615384,,
61st Precinct,Traffic Fatalities,0,0.0,,0,0,,0,3,-100.0,-100.0,,
62nd Precinct,Murder,0,0.0,,0,0,,0,0,,-100.0,-100.0,-100.0
62nd Precinct,Rape,1,1.0,0.0,5,1,400.0,12,4,200.0,300.0,200.0,33.333333333333
62nd Precinct,Robbery,6,2.0,200.0,16,10,60.0,54,31,74.193548387096,31.70731707317,-5.263157894736,-82.059800664451
62nd Precinct,Fel. Assault,5,5.0,0.0,28,24,16.666666666666,89,70,27.142857142857,8.536585365853,147.222222222222,1.136363636363
62nd Precinct,Burglary,4,2.0,100.0,12,10,20.0,33,46,-28.260869565217,-29.787234042553,-64.893617021276,-93.465346534653
62nd Precinct,Gr. Larceny,11,20.0,-45.0,48,49,-2.04081632653,186,176,5.681818181818,-8.823529411764,44.186046511627,-21.518987341772
62nd Precinct,G.L.A.,5,6.0,-16.666666666666,17,18,-5.555555555555,47,62,-24.193548387096,-21.666666666666,-24.193548387096,-92.282430213464
62nd Precinct,Transit,1,1.0,0.0,3,3,0.0,6,6,0.0,20.0,-33.333333333333,
62nd Precinct,Housing,0,0.0,,0,0,,0,0,,,,
62nd Precinct,Petit Larceny,23,29.0,-20.689655172413,98,113,-13.274336283185,446,588,-24.149659863945,-23.890784982935,39.375,
62nd Precinct,Retail Theft,10,19.0,-47.368421052631,42,49,-14.285714285714,208,352,-40.90909090909,-37.349397590361,,
62nd Precinct,Misd. Assault,10,24.0,-58.333333333333,42,66,-36.363636363636,231,210,10.0,5.479452054794,56.081081081081,
62nd Precinct,UCR Rape*,1,1.0,0.0,5,1,400.0,13,5,160.0,116.666666666667,,
62nd Precinct,Other Sex Crimes,0,0.0,,4,2,100.0,30,16,87.5,150.0,,
62nd Precinct,Shooting Vic.,0,0.0,,0,0,,4,1,300.0,100.0,,300.0
62nd Precinct,Shooting Inc.,0,0.0,,0,0,,3,1,200.0,200.0,,200.0
62nd Precinct,Hate Crimes,0,0.0,,1,1,0.0,5,2,150.0,150.0,,
62nd Precinct,Traffic Fatalities,0,0.0,,0,0,,3,2,50.0,,,
63rd Precinct,Murder,0,0.0,,0,0,,0,1,-100.0,,,-100.0
63rd Precinct,Rape,1,0.0,,2,2,0.0,8,6,33.333333333333,166.666666666667,60.0,-11.111111111111
63rd Precinct,Robbery,1,3.0,-66.666666666666,14,15,-6.666666666666,34,38,-10.526315789473,-35.849056603773,-56.410256410256,-84.40366972477
63rd Precinct,Fel. Assault,5,6.0,-16.666666666666,15,12,25.0,56,38,47.368421052631,16.666666666666,43.589743589743,-38.461538461538
63rd Precinct,Burglary,0,0.0,,4,4,0.0,31,19,63.157894736842,55.0,-65.555555555555,-92.705882352941
63rd Precinct,Gr. Larceny,7,14.0,-50.0,33,44,-25.0,147,176,-16.477272727272,-26.865671641791,-9.259259259259,-38.75
63rd Precinct,G.L.A.,1,1.0,0.0,13,10,30.0,34,39,-12.820512820512,-33.333333333333,-47.692307692307,-96.516393442623
63rd Precinct,Transit,0,0.0,,0,0,,0,0,,,,
63rd Precinct,Housing,0,2.0,-100.0,4,4,0.0,13,6,116.666666666667,-7.142857142857,-7.142857142857,
63rd Precinct,Petit Larceny,21,29.0,-27.586206896551,84,112,-25.0,400,443,-9.706546275395,-23.076923076923,32.890365448505,
63rd Precinct,Retail Theft,14,24.0,-41.666666666666,59,91,-35.164835164835,286,311,-8.038585209003,-33.796296296296,,
63rd Precinct,Misd. Assault,7,4.0,75.0,25,21,19.047619047619,97,89,8.988764044943,0.0,-9.345794392523,
63rd Precinct,UCR Rape*,1,0.0,,2,2,0.0,9,6,50.0,200.0,,
63rd Precinct,Other Sex Crimes,2,0.0,,3,1,200.0,7,8,-12.5,0.0,,
63rd Precinct,Shooting Vic.,0,0.0,,0,0,,0,2,-100.0,-100.0,-100.0,-100.0
63rd Precinct,Shooting Inc.,0,0.0,,0,0,,0,2,-100.0,-100.0,-100.0,-100.0
63rd Precinct,Hate Crimes,0,0.0,,1,0,,2,0,,-33.333333333333,,
63rd Precinct,Traffic Fatalities,0,0.0,,1,0,,1,0,,,,
66th Precinct,Murder,0,0.0,,0,0,,1,0,,-50.0,,-80.0
66th Precinct,Rape,0,1.0,-100.0,1,1,0.0,7,4,75.0,0.0,250.0,40.0
66th Precinct,Robbery,3,2.0,50.0,11,10,10.0,35,37,-5.405405405405,-7.894736842105,-40.677966101694,-86.220472440944
66th Precinct,Fel. Assault,8,5.0,60.0,23,21,9.523809523809,68,68,0.0,-16.049382716049,61.904761904761,-32.0
66th Precinct,Burglary,3,0.0,,11,6,83.333333333333,39,43,-9.302325581395,-4.878048780487,-70.229007633587,-93.298969072165
66th Precinct,Gr. Larceny,9,12.0,-25.0,39,44,-11.363636363636,132,159,-16.981132075471,-33.333333333333,1.538461538461,-42.608695652173
66th Precinct,G.L.A.,3,8.0,-62.5,15,27,-44.444444444444,83,80,3.75,45.614035087719,66.0,-87.556221889055
66th Precinct,Transit,1,0.0,,2,2,0.0,5,8,-37.5,25.0,66.666666666666,
66th Precinct,Housing,0,0.0,,0,0,,0,0,,,,
66th Precinct,Petit Larceny,13,11.0,18.181818181818,61,71,-14.084507042253,223,354,-37.005649717514,-34.218289085545,-21.478873239436,
66th Precinct,Retail Theft,0,2.0,-100.0,7,17,-58.823529411764,48,67,-28.358208955223,-41.463414634146,,
66th Precinct,Misd. Assault,9,6.0,50.0,28,41,-31.70731707317,109,141,-22.695035460992,-22.142857142857,-22.142857142857,
66th Precinct,UCR Rape*,0,1.0,-100.0,2,1,100.0,11,5,120.0,0.0,,
66th Precinct,Other Sex Crimes,2,0.0,,7,3,133.333333333333,24,19,26.315789473684,-7.692307692307,,
66th Precinct,Shooting Vic.,1,0.0,,1,0,,3,0,,,200.0,-50.0
66th Precinct,Shooting Inc.,1,0.0,,1,0,,3,0,,,200.0,-50.0
66th Precinct,Hate Crimes,0,0.0,,2,1,100.0,9,5,80.0,50.0,,
66th Precinct,Traffic Fatalities,0,0.0,,0,1,-100.0,1,1,0.0,-50.0,,
67th Precinct,Murder,0,1.0,-100.0,0,1,-100.0,2,6,-66.666666666666,-75.0,-66.666666666666,-83.333333333333
67th Precinct,Rape,0,0.0,,1,2,-50.0,12,18,-33.333333333333,0.0,20.0,-58.620689655172
67th Precinct,Robbery,5,4.0,25.0,15,20,-25.0,67,100,-33.0,-35.576923076923,-56.493506493506,-91.898428053204
67th Precinct,Fel. Assault,10,13.0,-23.076923076923,44,58,-24.137931034482,204,239,-14.644351464435,-18.4,48.905109489051,-43.016759776536
67th Precinct,Burglary,3,9.0,-66.666666666666,7,20,-65.0,32,63,-49.206349206349,-52.941176470588,-76.642335766423,-95.252225519287
67th Precinct,Gr. Larceny,14,23.0,-39.130434782608,45,58,-22.413793103448,175,225,-22.222222222222,-17.061611374407,-0.568181818181,-28.571428571428
67th Precinct,G.L.A.,6,2.0,200.0,21,15,40.0,63,55,14.545454545454,-4.545454545454,-36.363636363636,-91.486486486486
67th Precinct,Transit,1,0.0,,1,0,,1,2,-50.0,-75.0,0.0,
67th Precinct,Housing,0,0.0,,0,0,,0,3,-100.0,-100.0,,
67th Precinct,Petit Larceny,22,20.0,10.0,101,94,7.446808510638,449,352,27.556818181818,3.218390804597,41.640378548895,
67th Precinct,Retail Theft,3,4.0,-25.0,17,23,-26.086956521739,84,61,37.704918032786,33.333333333333,,
67th Precinct,Misd. Assault,17,14.0,21.428571428571,59,64,-7.8125,273,279,-2.150537634408,-5.53633217993,-0.364963503649,
67th Precinct,UCR Rape*,0,1.0,-100.0,2,3,-33.333333333333,16,20,-20.0,0.0,,
67th Precinct,Other Sex Crimes,0,1.0,-100.0,6,5,20.0,29,28,3.571428571428,11.538461538461,,
67th Precinct,Shooting Vic.,0,3.0,-100.0,1,8,-87.5,3,15,-80.0,-70.0,-81.25,-94.642857142857
67th Precinct,Shooting Inc.,0,3.0,-100.0,1,6,-83.333333333333,3,12,-75.0,-66.666666666666,-78.571428571428,-94.339622641509
67th Precinct,Hate Crimes,0,0.0,,0,1,-100.0,1,2,-50.0,-50.0,,
67th Precinct,Traffic Fatalities,0,0.0,,0,0,,1,1,0.0,-50.0,,
68th Precinct,Murder,0,0.0,,0,0,,0,0,,-100.0,-100.0,-100.0
68th Precinct,Rape,1,0.0,,2,1,100.0,3,7,-57.142857142857,200.0,-25.0,-70.0
68th Precinct,Robbery,2,1.0,100.0,6,5,20.0,25,15,66.666666666666,-7.407407407407,-16.666666666666,-87.922705314009
68th Precinct,Fel. Assault,3,5.0,-40.0,10,28,-64.285714285714,37,59,-37.28813559322,5.714285714285,37.037037037037,-55.95238095238
68th Precinct,Burglary,1,1.0,0.0,15,7,114.285714285714,35,34,2.941176470588,-5.405405405405,-54.545454545454,-91.094147582697
68th Precinct,Gr. Larceny,9,6.0,50.0,30,27,11.111111111111,110,107,2.803738317757,-23.611111111111,7.843137254901,-31.25
68th Precinct,G.L.A.,1,5.0,-80.0,9,17,-47.058823529411,62,34,82.35294117647,5.084745762711,6.896551724137,-90.841949778434
68th Precinct,Transit,0,0.0,,0,0,,1,2,-50.0,-80.0,-75.0,
68th Precinct,Housing,0,0.0,,0,0,,0,0,,,,
68th Precinct,Petit Larceny,18,24.0,-25.0,61,93,-34.408602150537,289,413,-30.02421307506,-37.037037037037,-26.463104325699,
68th Precinct,Retail Theft,5,12.0,-58.333333333333,14,44,-68.181818181818,69,204,-66.176470588235,-76.206896551724,,
68th Precinct,Misd. Assault,13,5.0,160.0,31,23,34.782608695652,132,123,7.317073170731,29.411764705882,10.924369747899,
68th Precinct,UCR Rape*,1,0.0,,2,1,100.0,3,9,-66.666666666666,50.0,,
68th Precinct,Other Sex Crimes,0,1.0,-100.0,1,4,-75.0,7,15,-53.333333333333,-65.0,,
68th Precinct,Shooting Vic.,0,0.0,,0,0,,0,0,,,-100.0,-100.0
68th Precinct,Shooting Inc.,0,0.0,,0,0,,0,0,,,-100.0,-100.0
68th Precinct,Hate Crimes,0,2.0,-100.0,0,2,-100.0,3,3,0.0,50.0,,
68th Precinct,Traffic Fatalities,0,0.0,,0,0,,1,0,,-50.0,,
69th Precinct,Murder,0,0.0,,0,0,,0,0,,-100.0,-100.0,-100.0
69th Precinct,Rape,2,0.0,,3,1,200.0,8,6,33.333333333333,166.666666666667,166.666666666667,0.0
69th Precinct,Robbery,3,1.0,200.0,8,7,14.285714285714,42,38,10.526315789473,68.0,-26.315789473684,-79.611650485436
69th Precinct,Fel. Assault,6,6.0,0.0,21,18,16.666666666666,89,68,30.882352941176,30.882352941176,67.924528301886,12.658227848101
69th Precinct,Burglary,1,0.0,,4,2,100.0,13,12,8.333333333333,-13.333333333333,-83.75,-94.036697247706
69th Precinct,Gr. Larceny,8,6.0,33.333333333333,25,26,-3.846153846153,79,98,-19.38775510204,-30.088495575221,8.219178082191,-35.772357723577
69th Precinct,G.L.A.,4,1.0,300.0,10,6,66.666666666666,45,31,45.16129032258,-4.255319148936,25.0,-93.991989319092
69th Precinct,Transit,0,0.0,,2,0,,3,1,200.0,-50.0,-25.0,
69th Precinct,Housing,1,3.0,-66.666666666666,3,10,-70.0,29,39,-25.641025641025,-27.5,81.25,
69th Precinct,Petit Larceny,11,12.0,-8.333333333333,66,36,83.333333333333,221,180,22.777777777777,25.568181818181,41.666666666666,
69th Precinct,Retail Theft,2,1.0,100.0,11,8,37.5,46,42,9.523809523809,27.777777777777,,
69th Precinct,Misd. Assault,9,4.0,125.0,33,18,83.333333333333,125,109,14.678899082568,14.678899082568,-8.759124087591,
69th Precinct,UCR Rape*,2,0.0,,3,1,200.0,9,8,12.5,200.0,,
69th Precinct,Other Sex Crimes,1,0.0,,3,1,200.0,16,12,33.333333333333,33.333333333333,,
69th Precinct,Shooting Vic.,0,0.0,,0,0,,4,3,33.333333333333,-20.0,-55.555555555555,-60.0
69th Precinct,Shooting Inc.,0,0.0,,0,0,,1,3,-66.666666666666,-80.0,-83.333333333333,-88.888888888888
69th Precinct,Hate Crimes,0,0.0,,0,0,,0,0,,-100.0,,
69th Precinct,Traffic Fatalities,0,0.0,,0,0,,0,1,-100.0,-100.0,,
70th Precinct,Murder,0,0.0,,0,0,,0,0,,,-100.0,-100.0
70th Precinct,Rape,2,3.0,-33.333333333333,3,4,-25.0,7,11,-36.363636363636,0.0,0.0,-83.720930232558
70th Precinct,Robbery,1,3.0,-66.666666666666,3,14,-78.571428571428,31,64,-51.5625,-46.551724137931,-75.590551181102,-95.513748191027
70th Precinct,Fel. Assault,3,8.0,-62.5,24,49,-51.020408163265,92,180,-48.888888888888,8.235294117647,-23.333333333333,-66.666666666666
70th Precinct,Burglary,0,3.0,-100.0,6,15,-60.0,28,53,-47.169811320754,-34.883720930232,-69.230769230769,-97.252208047105
70th Precinct,Gr. Larceny,8,7.0,14.285714285714,32,34,-5.882352941176,146,147,-0.680272108843,-19.780219780219,-25.888324873096,-60.646900269541
70th Precinct,G.L.A.,1,3.0,-66.666666666666,4,11,-63.636363636363,26,40,-35.0,-39.53488372093,-63.38028169014,-96.89737470167
70th Precinct,Transit,1,0.0,,1,0,,9,2,350.0,12.5,-10.0,
70th Precinct,Housing,0,0.0,,0,0,,0,0,,,,
70th Precinct,Petit Larceny,33,33.0,0.0,119,103,15.533980582524,398,499,-20.240480961923,-36.925515055467,3.108808290155,
70th Precinct,Retail Theft,9,10.0,-10.0,34,44,-22.727272727272,111,261,-57.471264367816,-71.683673469387,,
70th Precinct,Misd. Assault,15,17.0,-11.764705882352,50,53,-5.66037735849,228,220,3.636363636363,7.042253521126,-6.172839506172,
70th Precinct,UCR Rape*,2,3.0,-33.333333333333,3,5,-40.0,7,14,-50.0,-41.666666666666,,
70th Precinct,Other Sex Crimes,0,1.0,-100.0,3,7,-57.142857142857,12,17,-29.411764705882,-52.0,,
70th Precinct,Shooting Vic.,0,0.0,,1,1,0.0,3,3,0.0,200.0,-72.727272727272,-92.682926829268
70th Precinct,Shooting Inc.,0,0.0,,1,1,0.0,2,3,-33.333333333333,100.0,-77.777777777777,-93.75
70th Precinct,Hate Crimes,0,0.0,,0,2,-100.0,1,6,-83.333333333333,-75.0,,
70th Precinct,Traffic Fatalities,0,0.0,,0,0,,1,0,,-50.0,,
71st Precinct,Murder,0,0.0,,1,0,,2,1,100.0,-50.0,100.0,-84.615384615384
71st Precinct,Rape,0,0.0,,1,0,,9,7,28.571428571428,-18.181818181818,80.0,-67.857142857142
71st Precinct,Robbery,1,2.0,-50.0,7,17,-58.823529411764,33,40,-17.5,22.222222222222,-63.333333333333,-94.240837696335
71st Precinct,Fel. Assault,2,7.0,-71.428571428571,20,29,-31.03448275862,112,120,-6.666666666666,33.333333333333,25.842696629213,-63.636363636363
71st Precinct,Burglary,0,2.0,-100.0,7,5,40.0,26,24,8.333333333333,4.0,-74.0,-96.006144393241
71st Precinct,Gr. Larceny,7,9.0,-22.222222222222,24,33,-27.272727272727,113,103,9.708737864077,26.966292134831,-13.740458015267,-38.251366120218
71st Precinct,G.L.A.,1,1.0,0.0,5,5,0.0,27,25,8.0,12.5,-48.076923076923,-94.091903719912
71st Precinct,Transit,0,0.0,,3,1,200.0,6,2,200.0,100.0,-50.0,
71st Precinct,Housing,0,0.0,,0,0,,1,1,0.0,0.0,-50.0,
71st Precinct,Petit Larceny,22,21.0,4.761904761904,80,72,11.111111111111,287,313,-8.306709265175,-8.888888888888,-8.598726114649,
71st Precinct,Retail Theft,2,6.0,-66.666666666666,10,25,-60.0,42,88,-52.272727272727,-23.636363636363,,
71st Precinct,Misd. Assault,11,13.0,-15.384615384615,44,40,10.0,204,155,31.612903225806,20.0,-21.235521235521,
71st Precinct,UCR Rape*,0,0.0,,1,0,,13,7,85.714285714285,0.0,,
71st Precinct,Other Sex Crimes,0,1.0,-100.0,11,6,83.333333333333,33,22,50.0,32.0,,
71st Precinct,Shooting Vic.,0,0.0,,0,0,,2,1,100.0,-50.0,-83.333333333333,-95.652173913043
71st Precinct,Shooting Inc.,0,0.0,,0,0,,2,1,100.0,-50.0,-77.777777777777,-95.555555555555
71st Precinct,Hate Crimes,0,0.0,,0,2,-100.0,4,9,-55.555555555555,33.333333333333,,
71st Precinct,Traffic Fatalities,0,0.0,,0,1,-100.0,0,1,-100.0,,,
72nd Precinct,Murder,0,0.0,,0,0,,0,0,,,-100.0,-100.0
72nd Precinct,Rape,2,1.0,100.0,3,3,0.0,8,8,0.0,-11.111111111111,60.0,-20.0
72nd Precinct,Robbery,2,3.0,-33.333333333333,7,8,-12.5,31,33,-6.060606060606,-41.509433962264,-48.333333333333,-92.475728155339
72nd Precinct,Fel. Assault,0,2.0,-100.0,14,18,-22.222222222222,90,84,7.142857142857,-16.666666666666,60.714285714285,-46.428571428571
72nd Precinct,Burglary,2,0.0,,10,2,400.0,27,30,-10.0,-54.237288135593,-70.967741935483,-92.931937172774
72nd Precinct,Gr. Larceny,3,5.0,-40.0,15,31,-51.612903225806,88,109,-19.266055045871,-49.714285714285,-16.190476190476,-35.294117647058
72nd Precinct,G.L.A.,1,2.0,-50.0,11,9,22.222222222222,33,24,37.5,-45.0,-29.787234042553,-90.934065934065
72nd Precinct,Transit,3,1.0,200.0,5,3,66.666666666666,14,10,40.0,180.0,7.692307692307,
72nd Precinct,Housing,0,0.0,,0,0,,0,0,,,,
72nd Precinct,Petit Larceny,22,11.0,100.0,65,54,20.37037037037,226,242,-6.611570247933,-30.030959752322,-13.076923076923,
72nd Precinct,Retail Theft,4,5.0,-20.0,10,24,-58.333333333333,54,85,-36.470588235294,-64.473684210526,,
72nd Precinct,Misd. Assault,20,12.0,66.666666666666,43,42,2.380952380952,193,159,21.383647798742,26.973684210526,-8.095238095238,
72nd Precinct,UCR Rape*,2,1.0,100.0,5,4,25.0,12,13,-7.692307692307,0.0,,
72nd Precinct,Other Sex Crimes,1,2.0,-50.0,7,3,133.333333333333,24,18,33.333333333333,26.315789473684,,
72nd Precinct,Shooting Vic.,0,0.0,,0,0,,2,0,,0.0,-33.333333333333,-75.0
72nd Precinct,Shooting Inc.,0,0.0,,0,0,,1,0,,-50.0,-66.666666666666,-87.5
72nd Precinct,Hate Crimes,0,1.0,-100.0,0,4,-100.0,3,6,-50.0,50.0,,
72nd Precinct,Traffic Fatalities,0,0.0,,0,0,,0,1,-100.0,-100.0,,
73rd Precinct,Murder,0,0.0,,0,0,,1,1,0.0,-90.0,-80.0,-94.117647058823
73rd Precinct,Rape,0,2.0,-100.0,2,4,-50.0,12,14,-14.285714285714,71.428571428571,-7.692307692307,-65.714285714285
73rd Precinct,Robbery,7,6.0,16.666666666666,24,22,9.090909090909,90,77,16.883116883116,0.0,-31.297709923664,-88.76404494382
73rd Precinct,Fel. Assault,12,27.0,-55.555555555555,54,82,-34.146341463414,253,269,-5.947955390334,16.589861751152,38.251366120218,-25.147928994082
73rd Precinct,Burglary,0,5.0,-100.0,7,19,-63.157894736842,58,54,7.407407407407,20.833333333333,-36.95652173913,-80.338983050847
73rd Precinct,Gr. Larceny,5,11.0,-54.545454545454,31,43,-27.906976744186,133,146,-8.904109589041,3.100775193798,0.757575757575,-52.5
73rd Precinct,G.L.A.,1,3.0,-66.666666666666,6,11,-45.454545454545,30,36,-16.666666666666,-40.0,-44.444444444444,-85.436893203883
73rd Precinct,Transit,0,0.0,,1,3,-66.666666666666,7,17,-58.823529411764,-72.0,-56.25,
73rd Precinct,Housing,7,7.0,0.0,25,26,-3.846153846153,101,106,-4.716981132075,-21.705426356589,53.030303030303,
73rd Precinct,Petit Larceny,26,24.0,8.333333333333,111,95,16.842105263157,475,369,28.726287262872,15.01210653753,62.116040955631,
73rd Precinct,Retail Theft,7,4.0,75.0,33,23,43.478260869565,138,93,48.387096774193,26.605504587156,,
73rd Precinct,Misd. Assault,18,27.0,-33.333333333333,85,100,-15.0,346,324,6.79012345679,28.148148148148,-20.092378752886,
73rd Precinct,UCR Rape*,0,2.0,-100.0,3,5,-40.0,13,16,-18.75,8.333333333333,,
73rd Precinct,Other Sex Crimes,4,1.0,300.0,12,16,-25.0,39,36,8.333333333333,85.714285714285,,
73rd Precinct,Shooting Vic.,2,2.0,0.0,4,5,-20.0,7,12,-41.666666666666,-66.666666666666,-74.074074074074,-92.631578947368
73rd Precinct,Shooting Inc.,1,1.0,0.0,2,3,-33.333333333333,5,10,-50.0,-72.222222222222,-73.684210526315,-94.505494505494
73rd Precinct,Hate Crimes,0,0.0,,0,0,,1,1,0.0,,,
73rd Precinct,Traffic Fatalities,0,0.0,,0,0,,2,0,,,,
75th Precinct,Murder,0,0.0,,2,0,,6,3,100.0,50.0,-45.454545454545,-85.365853658536
75th Precinct,Rape,1,2.0,-50.0,1,7,-85.714285714285,20,23,-13.043478260869,-23.076923076923,-4.761904761904,-44.444444444444
75th Precinct,Robbery,9,9.0,0.0,28,29,-3.448275862068,112,139,-19.424460431654,-49.549549549549,-51.304347826087,-88.235294117647
75th Precinct,Fel. Assault,15,24.0,-37.5,73,81,-9.876543209876,358,341,4.985337243401,0.280112044817,44.93927125506,-23.175965665236
75th Precinct,Burglary,5,4.0,25.0,11,17,-35.294117647058,49,75,-34.666666666666,-46.739130434782,-65.972222222222,-91.708967851099
75th Precinct,Gr. Larceny,16,20.0,-20.0,69,65,6.153846153846,254,287,-11.498257839721,-19.108280254777,15.454545454545,-6.617647058823
75th Precinct,G.L.A.,7,11.0,-36.363636363636,28,43,-34.883720930232,130,138,-5.797101449275,-30.851063829787,58.536585365853,-86.721144024514
75th Precinct,Transit,0,0.0,,1,1,0.0,15,12,25.0,87.5,-31.818181818181,
75th Precinct,Housing,2,8.0,-75.0,12,26,-53.846153846153,75,99,-24.242424242424,-21.052631578947,38.888888888888,
75th Precinct,Petit Larceny,62,74.0,-16.216216216216,223,211,5.687203791469,823,881,-6.583427922814,8.432147562582,63.944223107569,
